bridge_kit_fee_dev_collected,bridge_kit_fee_circle_collected,dev_address,transaction_hash,amount_bridged,blockchain
,,0xb422c8ed9c4bb1145ef603b4ff74afc69d6b218c,0xf958fb56ff95d4a45690b8a4e0804fbeb0b928579af8bbc5967eb44d771a3229,0.088224,arc_testnet
,,0xbbb3046c0a394a8445e043fdea0c216bd019ac1c,0xd09d22cc0a65952deda2ccaf25f93035f3a18e692f19a3d46a8cd71bcb41b236,5.000000,arc_testnet
,,0x87b996f5c2cd2c74e192f4fbea6393e304069c20,0x134120e45bfb2b8aec1afea3d410c4e494e2fbbaaeb40a1cab9e2edd1f3dbe66,5.000000,arc_testnet
,,0xea0acc8125376a73402fb8351733a8beaa7db321,0x5d86b697eea37db20d17c424f45df5467c9a07876e07a36bac0dcc02d2c54cf0,3.000000,arc_testnet
,,0xaa91c96dd3cdb5fd55c81c1fa8da2ee9b3c8d276,0xa90c0dad41ed6aca46649b9b2f12058418b4c5b77136cabd801a77e350fb2214,0.021066,arc_testnet
,,0x160e9c2c39a63cc0e26e236ff98a57cdc17c9a57,0x8c18812d770d80198aae4a29311cceab6541c5a5bfd14b695b5f5a3ae07aaad1,4.000000,arc_testnet
,,0xdb0aa9c837c0611d5ff8c8117c68a6414a2678b1,0x655713001b1fcc3d7126e5bf9e63f91721139b9643d5991cbe554db545a3daf3,2.000000,arc_testnet
,,0xe7f4c2f787d87e31e1754e3fb5329220a80a6054,0x8f9bdb90efd1f322c5a0a1058138123cba8ecf5a9da37e798e56523e07225fac,13.000000,arc_testnet
,,0xb422c8ed9c4bb1145ef603b4ff74afc69d6b218c,0x444a471c9ecbd80369310225250fe3a8ea9e15c98cd4a6cfe4ee93721aa70cbc,0.047543,arc_testnet
,,0x4d1fa7bbccaafacac09193cccd7a21f4b268cd69,0xe52a78c5e2ebf5effcb7946d8dbad6c344ee413d7691289ef4f54774145bb927,10.000000,arc_testnet
,,0xb422c8ed9c4bb1145ef603b4ff74afc69d6b218c,0x8bd6ada1370b4ea4c65ad1c930a4d0e8ed0ed0fcefa700695a28a248974beb44,0.012639,arc_testnet
,,0x0b496366578114d325bcfc97a83e8fd7db32af87,0xf84587d32b573ee3b4688a79ea0c6c119016e6d464cc2a3b9b41670a30076cda,0.058644,arc_testnet
,,0xdf979a4e5af4aa28ba07093fc88112a71324b84c,0xe6844161b406a10c94acb1833ba3659e3dec90164e84df3db5a84caab4e8ddc7,1.116298,arc_testnet
,,0xdf979a4e5af4aa28ba07093fc88112a71324b84c,0x4a616c06b21de8fa3f4c397aa12ab9d7a1a64457d2b2964b0eb94e651d61fa27,0.912114,arc_testnet
,,0xdf979a4e5af4aa28ba07093fc88112a71324b84c,0xd50c6715b24fb2f339c31c9b2a7856f16c3f48f7019e871012a45fbd43b443fd,0.750418,arc_testnet
,,0xdf979a4e5af4aa28ba07093fc88112a71324b84c,0x6c05dbef1d1908f7c5669c6894960b88c92d9d5e84f69c33f8a52b744c9f6e7c,0.940371,arc_testnet
,,0xff04b922001b527ce04beae7c66abad7e91bd05c,0x93188cb5c1a42c447e0ab94a1710dd8de2d1a07b52c612c8167af009386c48cd,0.073988,arc_testnet
,,0xea787e8b65e8bf0ea3d18e7beb68ba2d6ddf4790,0xdc002d490e71101d651ad273ba3bcc3483d1fef6f9e827c21bf25badf28923fb,3.000000,arc_testnet
,,0xb422c8ed9c4bb1145ef603b4ff74afc69d6b218c,0x6310529b8f6d80c1ba14991cb512a648aed78f81804c180cd5b37ab4a2339dcc,0.056019,arc_testnet
,,0xdf979a4e5af4aa28ba07093fc88112a71324b84c,0x40903cc5c5248e46f9abd7216ef7afd3e2929e60e85988acc5e01423360e2ecb,1.098743,arc_testnet
,,0xdf979a4e5af4aa28ba07093fc88112a71324b84c,0xef5fbd43aafaa19aaf37881f6596d22217b5eccdf15ba0ecfd869162fc4cbea4,0.875971,arc_testnet
,,0xdf979a4e5af4aa28ba07093fc88112a71324b84c,0xea256c997df6308f24a58925c0f641b0ca59bc39e166a34dc08a0526b57f87d7,0.598686,arc_testnet
,,0xd26256c13b213e8d23adc701aed1d8e13ec5da4d,0x31d8d30d3da52945f05621dda5469343da2980b3a52440f7f054e38626190a8d,3.000000,arc_testnet
,,0x89e2719df340d7089065bfe4d38b1c651199cdc8,0x28fb2017e96374c859f3a2d32ed42340717dccc3ad24091896f1c704232335a6,5.000000,arc_testnet
0.009,0.0010000000000000009,0xc2f7979a36b3fb8032051fd1eca681ce11454a39,0xb944969150f8fd9984633843192a9da3f06d5f21da2cd60edf0ba2d85c3e0f1d,19.990000,arc_testnet
,,0x5c8e43f1cf15bb199d5ae72a1329f7441b0fe450,0xb28790632c8e5c772aefcad3e76686a7aa63881a354e59732e2f6e0c27ab5e27,0.080388,arc_testnet
,,0xfddcce35a8e6936466924777f4486ba9d8926ec6,0xc539fb7b90ae1deac2571ad76716aa263b13de34029614298cc9c888f7834a3c,0.024522,arc_testnet
,,0x6867d21e8c692374938ed905bb2cb9fc9903c084,0x88b2311b31a4884d585eb7ece194f007a5b1131f4fcf4bc653890f9607f8e7ad,4.000000,arc_testnet
,,0xff04b922001b527ce04beae7c66abad7e91bd05c,0x2d2205f519eff4b2b8421ba1a11d8324a5ed18e88b2ca3702e58393f5dc93617,0.016119,arc_testnet
0.009,0.0010000000000000009,0x42ad62e8379781872c947f6b6b6642f7539d86a5,0xc694c4b3758f31fda41dc82470f50a657c4b8c791ee20cf4f0b7b2c3b5b998a3,1.125050,arc_testnet
0.009,0.0010000000000000009,0xc2f7979a36b3fb8032051fd1eca681ce11454a39,0x82511685444322cb7ecab6b965ec9138ee0db5a16c7fb46bb1bde1d8cfb773a4,1.124991,arc_testnet
,,0x0f18f9ccfd914aee0ab1212949a5dbcef4a924b6,0x7a6d470e4af18f3dbc02dc8adf979d63bc9a4e6a2da9dbfa24e2da92fcab8e0d,0.103061,arc_testnet
,,0x12a790effc2d6fa55d85b5385764dddffd75733d,0xe0d1a2b6b590baa68e6f520b3241193a767e89975aeacfdd99b9bac985b929eb,0.064294,arc_testnet
,,0xc8a76e42e953ec7fa7670243d8a16f2a2d528fd5,0x4996ee0f17f47a71c83e4ae180333578961a648eb80a62fd35ed33efc50c8929,3.000000,arc_testnet
,,0xfddcce35a8e6936466924777f4486ba9d8926ec6,0xc7f0f9a906b315bd77a66ce028edc544c1e93fa6d3202658a3de75cd48ece90a,0.048702,arc_testnet
,,0x6bdb1697ac087e4a292287415c6df45902e19b48,0xf4694cdbf4ff428991a2e10c7958aa88294f03988941bb9b8cc2566b5c4e698d,0.108697,arc_testnet
,,0x3310d1fab35ac68628c436a9ed5c12e88da9d158,0x13ce476303a9f1851fef146fa93de7b51fa23b717258a872f261fb6af856be23,4.000000,arc_testnet
,,0x79820254e425fa8d927431b292fec393098689d5,0x184ef2ff8cf762585eee318cd8ad5681cb811c555f299d35b81d6dc6d75a2f6a,3.000000,arc_testnet
,,0xfddcce35a8e6936466924777f4486ba9d8926ec6,0x2849b956fecd304be39246da13db89b9268ef51334c7e4b366eeeda68b76b274,0.045229,arc_testnet
,,0xde5182f971add5111b6b50e3aa17365d75652a89,0x1f127b9c5bac81baea5bc43931157bf99c2a59585fd7cb522877fb371e6e0240,1.310000,arc_testnet
,,0x59731cd012da1378fab1190898aff756f1500fcf,0x9b7c03ac8ddeb63100d6358144875d0246268e912e3161b91ba58d2a193d82a1,1.310000,arc_testnet
,,0x79d6fa63f3d03c8a4d424c5b93d71dcd7fc7ebb8,0x9c37feb6d5a959938aa8014b9e4c61ff485a120461d42814a0c06b0e17c4c467,1.310000,arc_testnet
,,0x47a5c7e12890e04be173e31258286aad42122b98,0x00119a9ca645e6cdde44471616c4c8019abc35ef843d6e363f2b6b4b516b40fd,1.310000,arc_testnet
,,0x7346d9de9932db0e5e6639534ffcf6f3812742c2,0x24a840164f4a1b904f344516d1ec1ae8729e04e4030705802969e1690b91ed97,1.310000,arc_testnet
,,0x9b640d9ed6484843420e0cdf733d8dbf57a0e7f4,0x3b0fe27c5dca28c9e147fb768f13b72f2a9be21cfd78da82b15f8c737328286b,1.310000,arc_testnet
,,0xcf48c8d7c99c6b3cfa6b1c9eb369501caa9ea6be,0x4226582e66072573f4cdc7b6a9cf8cf31e7e181ee32a60eccc1680f7b3e56459,1.310000,arc_testnet
,,0x734a5268d85e9310b2d606cb0f2af6c86fd85536,0x8f808c309c9ea7fda5eedadb9bf06c934ad8ebce212b560879677f9286975135,1.310000,arc_testnet
,,0x35925f9a244f2bde65a8ccb5436124a475da29f1,0xddc7944a64208d6a5f508cedc899107de30702c94e27d2f2cf7ace88cebf8915,1.310000,arc_testnet
,,0xf4e27e215e73e8752d756664a781db7ca1cf698a,0xdfd26fcd6a09bfa9eb693ae0744a611b313a1e4fd663f665b3b57a77b40e3b4c,1.310000,arc_testnet
,,0x7e19c9f6ffeed05c843278895fef07f929c5ea0e,0xd0d900c16b4020e8dc3b69e43b5a6b25f413d265322d28a8ff5d5eec7afea395,0.074487,arc_testnet
,,0xe594f1f56f6a67203525995e5b49f318010665b3,0x968cf2bc8b06544339f0ff2d9785b02383cd7553b25bcf0cb633d9cd165931dc,0.087297,arc_testnet
,,0x12a790effc2d6fa55d85b5385764dddffd75733d,0xbdcbc4448bf9cc535d106e1ef3e6d14699d4d03596fd5b6d23d1c9e62dfa1a84,0.058181,arc_testnet
,,0x12a790effc2d6fa55d85b5385764dddffd75733d,0x551f54e879eb58ad3b33b017bd43e30561a06cf06bb1d4d1a63253476301cdbc,0.071426,arc_testnet
,,0xa1fdbae6ddea15a369e57a655b43d1c7103a6286,0x76af2b1518ea34738586d16f5eb42818dad633171860302a7cbbc5a117a7b763,5.000000,arc_testnet
,,0xb3f5f10a33cc26fccaba157992c92f0937b00c04,0x2b9d6b8023d1d4bbf5a3778bc1b0657511b6a2d810a88b254efd19254ac052a5,4.000000,arc_testnet
,,0x57e657745baeb1a67e0cc38efb4864b5cf72f8f6,0xd7fb06ce53f95fd4778b6a442049f0ee0aefb5d6cc41b0d1607223f3f4bf9376,0.020860,arc_testnet
,,0x87dbf18137b1de8b2357f9775efb3ade54892b0a,0x9ba1bccfebe8f6d1463a270bf29723a00d2b96403fcbcc610a68c778fc33a587,4.000000,arc_testnet
,,0x7d2d783bcf324933c37758e221634b47174e45f8,0x81b948afd4fdcad5e5f38d5fe4c6eefaa3c67fca0ad4285dc467cd3fd5bd4dfd,0.016188,arc_testnet
,,0x57e657745baeb1a67e0cc38efb4864b5cf72f8f6,0xa25683018b3a5db4e1cef435e5871223ee888ef803834b1e4097a91c55555995,0.059213,arc_testnet
,,0x0c38d3ae91e6adcc3ec810db46cdf7e2233222ff,0xaa9be4e74299ef080837c30b0218d6337ff53a4495334b5f5fd2ed0155a2b639,4.000000,arc_testnet
,,0xd1a0094524283d9a2be18c28820120544ee25b8a,0x7e53204db5082e513fb9aefb49492d185b8613a4644144bc3e702c3b2c077592,0.073361,arc_testnet
,,0x57e657745baeb1a67e0cc38efb4864b5cf72f8f6,0x1ad3794fcc8e7664f3ef86ad51b5a5118f506c4b0561d2dcece8f581b04a1b36,0.028979,arc_testnet
,,0x7d2d783bcf324933c37758e221634b47174e45f8,0x259fd11b54df0db6dfc17ad2d101b0a407ac926721f81691e5a44eb494aa24ad,0.048560,arc_testnet
,,0x57e657745baeb1a67e0cc38efb4864b5cf72f8f6,0x8ba17010eca62852f67c43543aebbdc04fc3a73b149f13096573f290b77248ec,0.028261,arc_testnet
,,0x80fec03153b1dd75435415c663df94bdc6e52e02,0x75d55e13e759744aeba1200257c0bed73ab394b512846f465465c852ace169f0,5.000000,arc_testnet
,,0xae5d957f4559b63d703c9f8989ad3e1a117dd34b,0xd82c20a16be0e715f7c47cff1da63833820139d87ad6a0da3649f00ad93bb0cc,0.072333,arc_testnet
,,0xdc59b731d97e6920402277ffdfacef3b19c0a3e0,0xdd773aa1c83f5390ceb812a7415f1ac6aa5553b3b2c076f0cdf3161045508beb,0.730274,arc_testnet
,,0x6f47d1d334a1f5b1a09cfb3866dfc7171efb89e8,0xe8ed26a737e264e75962c993d1d23fa1655ac705363b2146113c66ca1c511241,0.700000,arc_testnet
,,0xd3837009cbbbf8410253e37c79bd18689ddbbc73,0x7b99c64e7cf614c965324f67f82429dfe9a9ac20bf7106b015cb501c21e23a7f,5.000000,arc_testnet
,,0x51cc3ae9f31801c4fc6548ac5e1e332649e72ac4,0x9f0d3db52f4ff9112c266cd415593b554be69fa4df705a6a16c77e8a95cf1103,4.000000,arc_testnet
,,0xf24e8575969deadeffbd5aea9a0c86a2c3537f0e,0xc8fcb3711aeb978fedfcb0dd3877a647d0e1541e4a8d15808b59b23a29f6f08c,3.000000,arc_testnet
,,0x970796871806ed99e96a4a19e7ce0e1cc01e7a30,0xdd7dcd9cabc593b12151f91ced6984f5bfa28f2a4f1d0d289abc3316c8f9f26b,10.000000,arc_testnet
,,0xae5d957f4559b63d703c9f8989ad3e1a117dd34b,0xb16304f380cb5ef482ec5be101979be28b4746466e72a64e0259bad51f53f4f0,0.026571,arc_testnet
,,0xdf16dd8e667ffa9e6929979802d998601b407e9b,0x900f1c3fcc364737565779ce04eec0c915bd2d426d9facc2ec14187fa47943cb,10.000000,arc_testnet
,,0xbc7fb4796b3bba8d70873f9f7b51a2a368179eba,0xcf66317e53c1393098fdb836ee01897a84d0114744d9733c91465daaca7deb1c,5.000000,arc_testnet
,,0xaadcc681e57847c198598e02913c2445eae9a08a,0x20b37f890e3f0e7e9f1083c574bf2f19f257ae8865c542cc77ea410760ae5d51,5.000000,arc_testnet
,,0xfa5a99d2c1ef3313cc7da66672f20b6db926d1be,0xfeacdc73c42584967b166f862e7f0740dad72c2d63db0dcaf2f1131bceb2ae77,0.031263,arc_testnet
,,0x9505b5b90d5aa652591efe305057120b713fea2d,0x170d48ec09c6909a4ae14544fcca350f7d330e0b875854d1b1afe96c26ff6675,4.000000,arc_testnet
,,0x513f45503d10a8025f4efc8a1b5c86ec99d3b9b9,0x07b626fffe339dca1ef06938731595c5aa22becfcd71fdf8d8f4406c95a3fc47,0.011650,arc_testnet
,,0x1aec40d0e4242ac4b82518e3373e026ede3ebcf9,0x3b822e76525348e522bdd6a361c0f0318edfa5513fba723e3c099c503b8bf9ad,5.000000,arc_testnet
,,0xae5d957f4559b63d703c9f8989ad3e1a117dd34b,0xafa00d387480d0278d06aea79aaa61db82def376829dee2755e0a7139cad10c4,0.021354,arc_testnet
,,0x62c67fc12202e73dbc8c3c3973cba84b2141a3e6,0xb69a386f19f593437ae737d0447d319239c7e2d6bff9624aba7467e4c8c54013,5.000000,arc_testnet
,,0xfa5a99d2c1ef3313cc7da66672f20b6db926d1be,0x517f1400f966849995a8cd4a8a669c09179f57348977179713962b7219680796,0.037428,arc_testnet
,,0x4e5092c845c3a114fdbec8e4de54f35d16d2cb00,0x91fea113e4856f1cde1cddc0caddafe0a51a89342f3d5096f210bbe161846257,0.159955,arc_testnet
,,0x8c21c2975072802d2f994d6f68c768e75d435b8e,0xc6adf06452f5e5bbfbab6244f2e59ec27b5a50726227bee9268131cca812c7da,0.136099,arc_testnet
,,0xac4ec9d491487e118da9b469508d2fe3524d3556,0x116ac8385773552767cccb6eddb7b89726abd8e843ec087a81abb6ab058a4531,0.092399,arc_testnet
,,0xfa5a99d2c1ef3313cc7da66672f20b6db926d1be,0x7d2e7d39e406267718e439196faf63dfc57e59a130b090e68dae5a0bca80b826,0.072975,arc_testnet
,,0xdb641f2c3d9a623b5121414755f2f68778234d8c,0xbe954cd7bd2190c1c21e5401fd23c6cd9252876a48be4ef349438a087f661a75,52.780000,arc_testnet
,,0x46e06c49960c6304d373da0284edda2301453f43,0xa2fc0c687330a31332b581148d8ccda78b066d3dd83ea1202d088909bf855b9e,0.024644,arc_testnet
,,0xe6e1d9d65856418ed058c2aefa17515751bd50f8,0x94d28516e1df342a02de575f26741922129d4068f4584c8511bfb12921b4076e,4.000000,arc_testnet
,,0xd789d487d19c229e76e471dc5a01d36028633088,0xc69c6971911380ba33ecc8b9fcfcee97754ef27c64f726cac41071c5692d3912,4.000000,arc_testnet
,,0xfa5a99d2c1ef3313cc7da66672f20b6db926d1be,0x40b007d2144fc55285e279d7c9fc190397f5f61555a406ac2b5ab4ef5ea986a1,0.086410,arc_testnet
,,0x46e06c49960c6304d373da0284edda2301453f43,0xdce702fc0f48b797293876820d4b24eeccc57e38ca997bba57eea0116d1ba22c,0.083773,arc_testnet
,,0x55c1ea9009fd456dc6a6508077dfe4deb7361cbe,0x784d9e43cfa1bb5d22b94421a366ae7e227326dead29b2c5f29c39bf7c81706e,4.000000,arc_testnet
,,0x46e06c49960c6304d373da0284edda2301453f43,0xe4a7a66940b5939ede6c346ea7d6146b132a64fb79c0eb677dbbb56639b00c56,0.060120,arc_testnet
,,0xaa5ac2b8b27455623014847675133337c3d19996,0xc57801fa58120e20fc73ddd6746bcee9d3cf49daf564f0574f3a04bd68ff4fb3,3.000000,arc_testnet
,,0x10ca792dd0f0fd86efa4851d4248d62743383f79,0x11ab8b6120cca8b586f5b801973c94fc6cbb8ff57386b310cc50a87b52a7f88f,0.212834,arc_testnet
,,0xef81602af515206b47f2ba685d295dbdcba57a99,0xf1c8abdb9a3fc2a7a294e2f6568f4329d45e89f51a3b8520db3bec9f9e16fc2b,0.039987,arc_testnet
,,0x6e4fd19ee39f84000bf72515befbaab1d35aba53,0x7738a52f11ba591d7928f4ae4d8bec661cb768b33e71d4fda336086ed4519271,0.232461,arc_testnet
,,0x761a8482ce9eba5bacbc20cdd869d4aa00275f8e,0x2178b45bedab58d02034c3ae8b1d9eaa1731471d8a620d0b3df4914b6c1c5b53,0.212100,arc_testnet
,,0x567ec46c58ebe203b825c959ff08b6062f8b1041,0xc9576afc713be5202e625496314785398b40a08cf68fa3351320f9251c2ed57e,0.729118,arc_testnet
,,0xac4ec9d491487e118da9b469508d2fe3524d3556,0xa890c4b2f0f00be421c990e1e27497f73bfbd6f89378aec1f7138fdba5e76a60,0.092387,arc_testnet
,,0x7aebe8661fdfca5c6f86e72f342c4112cdae6a9e,0x39bb2e6e030bb3572c82a0f49cc3839621135c5318e130cee9be24c83f8c04a4,5.000000,arc_testnet
,,0xc29808e0b68b350ef4fab6d1bf9f4b07fe866787,0xd880eb9690701af29cc5a31d09e9c5d37c6f7d5c6072e93a626df8c1dc39f390,0.546275,arc_testnet
,,0x16f1601a56001db3d1ee8ae80cefedbbc62a611a,0x72635d92d6fe80c2afa7b68da44694d05ccf6b357e44ebc3bd49696c9f2d6efe,0.027644,arc_testnet
,,0x88965d16bf092704f5d30d7c4df49d228ade2188,0xf84e3ee200e8d623b6f4165686f58b290380322fca84896b55351b9c411bc10d,0.767313,arc_testnet
,,0xac4ec9d491487e118da9b469508d2fe3524d3556,0x2dc4582e96b3ae0e28ee0e4dffebe4dc7297f06db9c8f9399dd5dbb928bfe035,0.017533,arc_testnet
,,0x107d00308d8f799d44929962563a061dde196faa,0x1bafdb07b97ff05930633489a60e3e83001a1b5dd1d68a2a357148d8ca6a0faa,0.535964,arc_testnet
,,0xa0703f3b88453ee415168a20907224d727bae9b5,0x94e1280453d2910f5c0af6099d70720e208f9e1735d7998966e579bc398ce446,0.844987,arc_testnet
,,0xf4312d67f7e9d2d6f353fed9fcc2c6e042b1baad,0x9373f01bb55cc38ec1b43d8af5b769a21f34fa2df63a88913794e5f3e3f45358,0.160405,arc_testnet
,,0xd766a34fe34a135560ddabf48b4d069e1281e3ab,0xa0ad20ebd42c2872463019f13c58d194408e42c6108618ef2d36a8ee3abf7c92,0.900231,arc_testnet
,,0x16f1601a56001db3d1ee8ae80cefedbbc62a611a,0x5f8e16daf059df7a6d584a2f024d824da530a79ded52653ffa36c05afb9365ff,0.083696,arc_testnet
,,0xed8b45845b1c48a1c4dbcd9360d67362759e062e,0xe7f422c73292393c3f7e1243fe6292038e54174b3a21d8f644bedb820b57fbaf,3.000000,arc_testnet
,,0xe9ab11ced8956eb303c27dae382eee4b917b7765,0x23f7063693d013dd74acc0960f419132a1f901d3bd3750c3cf385c4b18ac4550,0.073544,arc_testnet
,,0xb9ab48de30a09be1eddfa7fc8627f5c565828716,0xf730d9d42e0242c19f80cf7ee296b1cecc2893954b116b135e777d049ee77480,0.342756,arc_testnet
,,0x47d24f65c77117a4f096cb061ab18a34be9ba5cb,0x2681e88ded60f883f67b1458ebeaf7b0aa6ab08ae435a5de9117546cfda15388,3.000000,arc_testnet
,,0x69ef174ecd316e69ce3f9f5b09197ccae7dab488,0xc1230e5d0b9e074fdbeb6befb0de054996fb4f0840f731180410a52342530d1f,0.516765,arc_testnet
,,0xad153a746bc4c8a30ce53cef63e3dbeda284e855,0x3244a49d5453374e63a1e953f5175012a48aec76ef4bcb82527246d947ab6cbf,5.000000,arc_testnet
,,0x46e06c49960c6304d373da0284edda2301453f43,0xbe478096ee21440343fc06e0717c8e7c18031ca9716667835f4d0b9e934bd8ae,0.045199,arc_testnet
,,0x7421178645a471f1f4dc97ded1ca0b2734b1f61e,0xe9f1c4938da1b21f937830b085ab43166ebacdcf3d4f0796ba6452668d152701,4.000000,arc_testnet
,,0xe9ab11ced8956eb303c27dae382eee4b917b7765,0xf5bd701319c63be82ab756a045c15b40f69d719c8b247994eab3119457183221,0.045686,arc_testnet
,,0xd6c75729e97e23b3d41c8ebd5b0ce30540b31dea,0x4a30f557390c84b8000e5867fc757bf3ca3dd21a0fb17de7a3f2663a111343b2,0.967739,arc_testnet
,,0x16f1601a56001db3d1ee8ae80cefedbbc62a611a,0x5ec48e719ce6c7ac658a60809d9773a49ad069bdcfe30b15d27f28ee3eab64ca,0.062550,arc_testnet
,,0x3edbbca6b2d863f682f76ca04b936321e476ca2c,0x6ca95e9f5ca6ed16bd1d05fd574245b545c3522714a05752c71f5f0a1f1c86da,0.490702,arc_testnet
,,0xeec1ae7ed89585e476384aa751109eb01cf41cb4,0xbdceaa5b700a7761c0577c4c4b5bbe9d1ef9e9368719189745f0c1e814225106,0.793660,arc_testnet
,,0xe9ab11ced8956eb303c27dae382eee4b917b7765,0x63913e4682640c4ac9081492cab14f8b9eabe662f58245b7154f8e8074e6849f,0.065615,arc_testnet
,,0xf5b2017c06b40a4e4ead3679d172ca7e90bac49d,0x1094af666029e4439966ffe1411f66a82fe348b6583aaade94da98996ec494b2,5.000000,arc_testnet
,,0x74efeafaa0e9488b89829596250d4a29b109922c,0x7cb4ff195fd18f48c9eb5df0de938b93d9fe5f868eb6ed7f0e57526e496417e2,0.592697,arc_testnet
,,0xf7ad986da32ed49409c9e2313ae16edc96b6d6c4,0x46155eb3dc6689abf8bf3c1ef5af7884f9946c416e580384e692a513e31e4834,4.000000,arc_testnet
,,0xa2e922cccf72ea7437f7140e9de37aa3982b5545,0x5866aa52e4e2123b807b6cf7f74f52af1c55f62c8b29ad02c31ab0e639589e95,1.320000,arc_testnet
,,0x73e2beaf2b498137dad5c8f281f4d962bf8cd8c3,0xa0d69b8367f6adb7b65e90bcf4c58c28ce7a33f4aaf9a0ab3917858042e4e28a,1.320000,arc_testnet
,,0x51dfcd63fc7a55f387de594a02edbbc9c658a289,0x490a2df98ac8d3aaa57601f74812f7dc496225c297cc73cbab1229a5b23cb07d,1.320000,arc_testnet
,,0x3ac80c1f055b09752eef4b03ed306bf2decb51c6,0x968c61217ecd505beb51168eea9de13f5223d954155ef450082e78e640ba07d2,0.906816,arc_testnet
,,0x3bd8ed3c7243b57ce1400aa24e351bb11ce1b00f,0xd51fe36573f0069415305cf61908ee60522cbb55e2761e1bab2d62ad14ae0ca3,0.047975,arc_testnet
,,0x62402c229332a8ea06c4c55c183b4e54ec03840a,0x3aed51483f99c90ccc2fcd22893906939b5e7bba7eaea8d00eb1b735b9afd0bb,1.320000,arc_testnet
,,0x9f856d4c6f68d1a17db7afcd22914da67dc855c7,0x428a199cf5ce0e690030cb5b46a56dc0bf99411e48d6c8cfc2402f96d1ade62d,1.320000,arc_testnet
,,0xc5d071d049db1a43ad000eb650eec1a5dec15ec2,0x5cbe18a415b741e0c4b9860ace21cd1ea99ebcad20e53bde0471b838ac5f8b6d,1.320000,arc_testnet
,,0xdcb9e5a74f3c1791be31fa753c96bfb29a4ebc8c,0x5da5a85d9cfa6505770db74141624ee32addde60a8b531078f8cfca51a5cba1c,1.320000,arc_testnet
,,0x619cf35557a0467db6793e8807e3fde77c64d182,0x8ba5cc6ee082c69b988269722da231a3e78af378d8ed3d7486721318089801ae,1.320000,arc_testnet
,,0xc21ea8f1d2df164d8e206ec03fb98407b18181f1,0x8d07a8a7e9345fafd45560ed0aa5564ca7e399f99350c4adb7763ef90ef6a921,1.320000,arc_testnet
,,0x11cb6daf57e9b5a03c3e330d64feaad8b31a42e9,0xc91d0c27bdc1467688bcb8aac2ae01ed2afea2d67e65d765aee4b35339811afb,1.320000,arc_testnet
,,0xfb81ed1918647d6e832e01830efea05042181900,0xfb46b27022902f76d7fedfc9c122775f0911464067db4167c9975cc21850181c,0.296506,arc_testnet
,,0x16f1601a56001db3d1ee8ae80cefedbbc62a611a,0xfcd8ca8dc3a4f5c34a0879db9f438c601b0b5a51ae033f8033f939faea8c13e2,0.074385,arc_testnet
,,0xf394bd3b8f0dd8c060e655d9c413121373dc5b01,0x62aba6a222c9c4ba73649094a65e827ce9ce1b38b0ee75da86335e1c357a8195,0.350239,arc_testnet
,,0x3bd8ed3c7243b57ce1400aa24e351bb11ce1b00f,0xe071b26e1c08e8d4e5425743eb7371d5ea7cab4277d48b64b0a1895ae54c15bd,0.060054,arc_testnet
,,0x6161b1247d4784db06facece022f25f571b0481f,0xd99ce335a213db21fe5ba7085ea6a1c01aeda8d37b7854cc2a46bb74e6866718,0.472000,arc_testnet
,,0xc3f0b5f6fbe19cb076cf47a36f8f1ac44d4efef2,0x13601bf42f42f9fa5040dd23128440bd12dd6ebcefde0f24dcb07da19c584732,0.963229,arc_testnet
,,0x6c7043ab8fd666e1fb2aaa1088f00f7d559fb956,0x9a20361211a93827d6677847ac59a0b410c1766bd6d32b60747533c1b4effed0,0.416043,arc_testnet
,,0xe678038cb00845e894cde00662e18e640b55c66e,0x4b6215c1a246d06b83250e4ed93c640fc9d278d6fab906199ddb7b8faeddf0b2,0.049420,arc_testnet
,,0xd555487f996842b690f90f4d7953876b32aab4d5,0x87d6236163e7a303a275ee52278a52cb0ada259129ce73c76139f227657b63af,0.457221,arc_testnet
,,0xe678038cb00845e894cde00662e18e640b55c66e,0x21744e2e2a3ffcbb92f1d3c30ebf04343455a1ef4bb1d0bf42290bda8dcc269b,0.092362,arc_testnet
,,0xe506b2df37bf15f535cd86a8fbb8964909bce1f8,0x433158f70e46a4b585691650ec9a43caecee0716718ce45a65de0e1e0107f577,0.250800,arc_testnet
,,0x1df195165a663c64dbbb845108a6020ca40d9aa3,0x2fc5cb9ca99a01dbbe2342b2b5d561831631cb0a690af805e88e5eb43a579b16,0.936783,arc_testnet
,,0x3bd8ed3c7243b57ce1400aa24e351bb11ce1b00f,0x32071d283578c656962dd844b042892efc382324e1a247372e24a5f22322d6c5,0.085204,arc_testnet
,,0xa082afbfda0ecc5592d0eaaf37a6a56e1e515a54,0x2b4fe740db9332b5700ff87656b052f850d6ce10b27a149c8e88740718b7acde,0.513528,arc_testnet
,,0xe678038cb00845e894cde00662e18e640b55c66e,0xeb75d8229bf34075b2ff542a8e28628327c829820f977d9b2e2b4db5316ecd13,0.083301,arc_testnet
,,0x11bb985de6cc26e57d1562787c7cf4167ee08ed8,0x5ceae340f69de1fc27923f16039ae325ff3ff48dbcd8f57fe0907a430ad25ce0,0.015586,arc_testnet
,,0x470cc8ceb34314c15f186ee2e18ddff7a4a25e12,0x50d1d1c80a055863546da93bc8def34869bda8186449a540a092fe068e13854c,0.840008,arc_testnet
